Customer_id,Customer Name (Scrubbed),Transaction ID,Purchase Date,Status,Transaction Type,Amount
100092,"Gibes, Cory",08HYY7SDI9,2/25/2016,Pending,Gratuity,5
100092,"Gibes, Cory",8FMJ7MIDDZ,2/25/2016,Pending,Ground Transportation,100
100092,"Gibes, Cory",JQMWFD72R6,2/18/2016,Pending,Air Travel,431.84
100092,"Gibes, Cory",RYA98YX9PE,2/25/2016,Pending,Air Travel,145.1
100092,"Gibes, Cory",YWOOFM0UHB,2/28/2016,Pending,Dinner,35.54
100092,"Gibes, Cory",4WI3GQ3Z0O,2/28/2016,Pending,Ground Transportation,123
100092,"Gibes, Cory",75AI7MCZJD,2/29/2016,Pending,Breakfast,4.13
100092,"Gibes, Cory",SEP9OJS4UB,2/29/2016,Pending,Dinner,36.91
100092,"Gibes, Cory",2HBAMZJHNN,3/1/2016,Pending,Breakfast,12.03
100092,"Gibes, Cory",UTW8D84QB8,3/1/2016,Pending,Dinner,48.9
100092,"Gibes, Cory",VNY6SAB216,3/1/2016,Pending,Ground Transportation,32.8
100092,"Gibes, Cory",IYIJBCU06G,3/2/2016,Pending,Breakfast,7.45
100092,"Gibes, Cory",SJWXU72QRW,3/2/2016,Pending,Dinner,20.5
100092,"Gibes, Cory",ALP33G5J4N,3/3/2016,Pending,Breakfast,11.69
100092,"Gibes, Cory",N73SHJADBD,3/3/2016,Pending,Dinner,50.74
100092,"Gibes, Cory",O069JLX4GA,3/3/2016,Pending,Gratuity,5
100092,"Gibes, Cory",BYVXVH2UKC,3/3/2016,Pending,Ground Transportation,75
100092,"Gibes, Cory",01PT1WBG1G,2/29/2016,Pending,Air Travel,551.67
100092,"Gibes, Cory",ZN1XH3BKHJ,3/5/2016,Pending,Hotel/Lodging,"2,349.54"
100093,"Bruschke, Danica",RD7GWDVVE7,12/20/2015,Paid,Ground Transportation,354.86
100093,"Bruschke, Danica",U7FAKTN0FV,12/21/2015,Paid,Breakfast,9.98
100093,"Bruschke, Danica",4JB0NDP72Z,12/21/2015,Paid,Dinner,36.25
100093,"Bruschke, Danica",MVQC0W41A6,12/22/2015,Paid,Dinner,16.47
100093,"Bruschke, Danica",GOAZR1UWVR,12/22/2015,Paid,Ground Transportation,40
100093,"Bruschke, Danica",CR0AVV0WXY,12/23/2015,Paid,Breakfast,9.01
100093,"Bruschke, Danica",N7W8M2YAB5,12/23/2015,Paid,Dinner,30
100093,"Bruschke, Danica",7BP5F52D37,12/24/2015,Paid,Breakfast,16.47
100093,"Bruschke, Danica",4ZFCP3YRXM,12/24/2015,Paid,Ground Transportation,42.8
100093,"Bruschke, Danica",U6I5SM1W3V,12/24/2015,Paid,Hotel/Lodging,783.18
100093,"Bruschke, Danica",3H30190Q28,12/30/2015,Paid,Ground Transportation,7
100093,"Bruschke, Danica",2XLSCF0KBI,1/3/2016,Paid,Ground Transportation,318.45
100093,"Bruschke, Danica",3T09J52U22,1/4/2016,Paid,Dinner,14.96
100093,"Bruschke, Danica",XPVME6J6SE,1/4/2016,Paid,Ground Transportation,12.92
100093,"Bruschke, Danica",T51ZHL6SCU,1/5/2016,Paid,Breakfast,7.25
100093,"Bruschke, Danica",GUBWI2X9ZP,1/5/2016,Paid,Dinner,45.5
100093,"Bruschke, Danica",QCSNU2B1EE,1/5/2016,Paid,Ground Transportation,5
100093,"Bruschke, Danica",ULBVP67WSQ,1/6/2016,Paid,Ground Transportation,10.37
100093,"Bruschke, Danica",4MPMSN5B81,1/6/2016,Paid,Breakfast,5.62
100093,"Bruschke, Danica",H63BD2OFG8,1/6/2016,Paid,Dinner,16.47
100093,"Bruschke, Danica",Y38SYUNTON,1/7/2016,Paid,Breakfast,9.38
100093,"Bruschke, Danica",4HUNUXSOKW,1/8/2016,Paid,Ground Transportation,26.7
100093,"Bruschke, Danica",EIFEQ376ZN,1/11/2016,Paid,Dinner,9.38
100093,"Bruschke, Danica",8J67XBUQK1,1/11/2016,Paid,Ground Transportation,32.14
100093,"Bruschke, Danica",Z3B63A2NX8,1/12/2016,Paid,Breakfast,15
100093,"Bruschke, Danica",O8J24QR2TW,1/12/2016,Paid,Dinner,5
100093,"Bruschke, Danica",ZXF0JMHOR6,1/12/2016,Paid,Ground Transportation,21.77
100093,"Bruschke, Danica",JKN60BD3FA,1/13/2016,Paid,Dinner,23.7
100093,"Bruschke, Danica",GMDM9M4MTI,1/13/2016,Paid,Ground Transportation,8
100093,"Bruschke, Danica",2B7S7CPU6V,1/14/2016,Paid,Breakfast,3.99
100093,"Bruschke, Danica",FON9CXW0RL,1/14/2016,Paid,Ground Transportation,50.6
100093,"Bruschke, Danica",GOPP8ZKBPG,1/15/2016,Paid,Ground Transportation,11.46
100093,"Bruschke, Danica",UY8E1CQPVY,1/19/2016,Paid,Breakfast,10.29
100093,"Bruschke, Danica",ED82A4SEUR,1/19/2016,Paid,Dinner,16.47
100093,"Bruschke, Danica",BK8YYBC09Y,1/19/2016,Paid,Ground Transportation,415.8
100093,"Bruschke, Danica",LZY3NHRRXK,1/20/2016,Paid,Breakfast,11.38
100093,"Bruschke, Danica",NF0816QWYT,1/20/2016,Paid,Dinner,28.5
100093,"Bruschke, Danica",XZW9LNL5R8,1/20/2016,Paid,Ground Transportation,8
100093,"Bruschke, Danica",CX7NN4QORZ,1/21/2016,Paid,Breakfast,1.71
100093,"Bruschke, Danica",ETSDPZEQMS,2/17/2016,Paid,Hotel/Lodging,"1,696.89"
100093,"Bruschke, Danica",OPJVLZ6Y2R,1/28/2016,Paid,Ground Transportation,370
100093,"Bruschke, Danica",6ZMP057BX6,1/29/2016,Paid,Ground Transportation,24.39
100093,"Bruschke, Danica",UKCU64FRUQ,2/1/2016,Paid,Breakfast,11.5
100093,"Bruschke, Danica",5WU06XXTCO,2/1/2016,Paid,Dinner,15.15
100093,"Bruschke, Danica",H4FNS5TZB6,2/1/2016,Paid,Ground Transportation,26
100093,"Bruschke, Danica",G2J8WMGWZT,2/2/2016,Paid,Breakfast,8.79
100093,"Bruschke, Danica",VMZ47VT70G,2/2/2016,Paid,Dinner,18
100093,"Bruschke, Danica",CLUPFA68TP,2/2/2016,Paid,Hotel/Lodging,"2,088.48"
100093,"Bruschke, Danica",PXA2KB0JEQ,2/3/2016,Paid,Breakfast,6.67
100093,"Bruschke, Danica",SC895F77JX,2/3/2016,Paid,Dinner,40
100093,"Bruschke, Danica",J71B1MVR1X,2/3/2016,Paid,Ground Transportation,8.98
100093,"Bruschke, Danica",TCXGRK9Y42,2/7/2016,Paid,Ground Transportation,328.25
100093,"Bruschke, Danica",ZYAAGTJM8K,2/8/2016,Paid,Breakfast,9.38
100093,"Bruschke, Danica",QZDMYNT361,2/8/2016,Paid,Dinner,14.82
100093,"Bruschke, Danica",34AX4SPZF1,2/9/2016,Paid,Breakfast,1.71
100093,"Bruschke, Danica",QA6MN35N6E,2/9/2016,Paid,Dinner,17.91
100093,"Bruschke, Danica",MVSMVZWGWT,2/9/2016,Paid,Ground Transportation,50
100093,"Bruschke, Danica",9ZQU7XN8EW,2/10/2016,Paid,Breakfast,2.18
100093,"Bruschke, Danica",1NIB6HHWL8,2/10/2016,Paid,Dinner,25.81
100093,"Bruschke, Danica",VIVZ2NI8B9,2/10/2016,Paid,Ground Transportation,13.35
100093,"Bruschke, Danica",W9QI6S2CCG,2/11/2016,Paid,Ground Transportation,21.17
100093,"Bruschke, Danica",0KKHVAP3M7,2/15/2016,Paid,Ground Transportation,392.39
100093,"Bruschke, Danica",GQ3NZMJ35V,2/16/2016,Paid,Dinner,37
100093,"Bruschke, Danica",W2JX0S7T8N,2/17/2016,Paid,Breakfast,4.18
100093,"Bruschke, Danica",J03L5TSJFX,2/17/2016,Paid,Dinner,25.3
100093,"Bruschke, Danica",ZKB54GUIYC,2/17/2016,Paid,Ground Transportation,9.89
100093,"Bruschke, Danica",B3K1TJOYWX,2/17/2016,Paid,Hotel/Lodging,"1,957.95"
100093,"Bruschke, Danica",MM9IBUEBWW,2/18/2016,Paid,Breakfast,3.12
100093,"Bruschke, Danica",DTCZUANSY6,2/18/2016,Paid,Ground Transportation,10.41
100093,"Bruschke, Danica",897MUL25G3,2/21/2016,Paid,Ground Transportation,349.45
100093,"Bruschke, Danica",3QVOLV0QFD,2/22/2016,Paid,Dinner,13.18
100093,"Bruschke, Danica",TSIZNQ2NJ3,2/23/2016,Paid,Breakfast,2.46
100093,"Bruschke, Danica",JD3Z613778,2/23/2016,Paid,Dinner,17
100093,"Bruschke, Danica",VAO116Q5GN,2/23/2016,Paid,Ground Transportation,5.48
100093,"Bruschke, Danica",BPSVZ2D4N4,2/24/2016,Paid,Dinner,41
100093,"Bruschke, Danica",XBDCU68K5T,2/25/2016,Paid,Breakfast,5.11
100093,"Bruschke, Danica",E6NHV8J261,2/25/2016,Paid,Dinner,23.78
100093,"Bruschke, Danica",WWRW6QIG3K,2/25/2016,Paid,Ground Transportation,40
100093,"Bruschke, Danica",CBOQ8Z24AE,2/26/2016,Paid,Ground Transportation,11.16
100093,"Bruschke, Danica",ZDLN6OU9C3,2/28/2016,Paid,Dinner,10.43
100093,"Bruschke, Danica",L42NDQ5HGG,2/28/2016,Paid,Ground Transportation,294.21
100093,"Bruschke, Danica",DG9SX8G491,2/29/2016,Paid,Breakfast,10.01
100093,"Bruschke, Danica",NQ25GU9TPQ,2/29/2016,Paid,Dinner,13.18
100093,"Bruschke, Danica",W7DMLWI7QU,2/29/2016,Paid,Ground Transportation,12.15
100093,"Bruschke, Danica",E7OA5XW63U,3/1/2016,Paid,Breakfast,7.12
100093,"Bruschke, Danica",343SHCTEHK,3/1/2016,Paid,Dinner,31.84
100093,"Bruschke, Danica",NY4W07675J,3/2/2016,Paid,Breakfast,7.16
100093,"Bruschke, Danica",XGFPW0HQYB,3/2/2016,Paid,Dinner,15.99
100093,"Bruschke, Danica",53LW15XXOP,3/3/2016,Paid,Breakfast,8.7
100093,"Bruschke, Danica",FGT3TOVNDN,3/3/2016,Paid,Dinner,14.82
100093,"Bruschke, Danica",1CIA4MAROX,3/3/2016,Paid,Ground Transportation,18.83
100093,"Bruschke, Danica",OXJ5AWZFCM,3/4/2016,Paid,Hotel/Lodging,"2,363.64"
100094,"Giguere, Wilda",CCLGOSEUB2,12/18/2015,Paid,Air Travel,25
100094,"Giguere, Wilda",9RD7JLJV25,12/18/2015,Paid,Ground Transportation,15.71
100094,"Giguere, Wilda",PBZ17GL1HF,12/21/2015,Paid,Breakfast,6.87
100094,"Giguere, Wilda",LJT769T4SZ,12/21/2015,Paid,Gratuity,7
100094,"Giguere, Wilda",KICZDTQPR9,12/21/2015,Paid,Ground Transportation,20
100094,"Giguere, Wilda",X9C6NSXAV7,12/22/2015,Paid,Dinner,20
100094,"Giguere, Wilda",TBJ30LOK5Z,12/23/2015,Paid,Ground Transportation,25.64
100094,"Giguere, Wilda",V0RYCLILU8,12/24/2015,Paid,Hotel/Lodging,652.65
100094,"Giguere, Wilda",KB41QOJ6PY,12/27/2015,Paid,Ground Transportation,187.84
100094,"Giguere, Wilda",ISAY4JRXKZ,12/31/2015,Paid,Gratuity,7
100094,"Giguere, Wilda",9DHR2V98EA,1/3/2016,Paid,Ground Transportation,32.81
100094,"Giguere, Wilda",E7Z3TH75XD,1/4/2016,Paid,Breakfast,10.98
100094,"Giguere, Wilda",2VFM15QLQX,1/4/2016,Paid,Dinner,27
100094,"Giguere, Wilda",XCEUNTX4QA,1/4/2016,Paid,Ground Transportation,51.97
100094,"Giguere, Wilda",YXKNR6UZMU,1/5/2016,Paid,Breakfast,13.9
100094,"Giguere, Wilda",WGW3PEEMNV,1/5/2016,Paid,Dinner,18
100094,"Giguere, Wilda",THO1E9J1PZ,1/6/2016,Paid,Breakfast,11.02
100094,"Giguere, Wilda",MZKY8BO9K0,1/7/2016,Paid,Breakfast,10.13
100094,"Giguere, Wilda",N5KF5VAYF2,1/7/2016,Paid,Ground Transportation,233.79
100094,"Giguere, Wilda",QDE070XDLZ,1/3/2016,Paid,Ground Transportation,152
100094,"Giguere, Wilda",917ZK661TO,1/10/2016,Paid,Dinner,33
100094,"Giguere, Wilda",1QX9TKRDH9,1/10/2016,Paid,Ground Transportation,196.61
100094,"Giguere, Wilda",DAYQQ21RMQ,1/11/2016,Paid,Breakfast,10.13
100094,"Giguere, Wilda",52KXRFUSZP,1/12/2016,Paid,Breakfast,16.66
100094,"Giguere, Wilda",9F9ICDT1DC,1/12/2016,Paid,Dinner,40
100094,"Giguere, Wilda",247EMQBC6J,1/12/2016,Paid,Ground Transportation,21.58
100094,"Giguere, Wilda",P6REIZ99NC,1/13/2016,Paid,Dinner,27
100094,"Giguere, Wilda",4N96OXVDXZ,1/13/2016,Paid,Ground Transportation,5.53
100094,"Giguere, Wilda",5182U7SIE1,1/14/2016,Paid,Breakfast,6.26
100094,"Giguere, Wilda",XJLA5C1S65,1/14/2016,Paid,Ground Transportation,237.99
100094,"Giguere, Wilda",CIABG5KLM6,1/17/2016,Paid,Hotel/Lodging,"1,901.89"
100094,"Giguere, Wilda",USDQMCYKFR,1/17/2016,Paid,Air Travel,389.96
100094,"Giguere, Wilda",OH1W27HN2P,1/18/2016,Paid,Ground Transportation,14.53
100094,"Giguere, Wilda",9MCJPTYVNV,1/19/2016,Paid,Air Travel,25
100094,"Giguere, Wilda",VXVBU68HGU,1/19/2016,Paid,Breakfast,7
100094,"Giguere, Wilda",HITZMX6DSY,1/19/2016,Paid,Ground Transportation,9.29
100094,"Giguere, Wilda",J91RY9P2VN,1/20/2016,Paid,Dinner,19
100094,"Giguere, Wilda",BIN49TVW82,1/20/2016,Paid,Ground Transportation,13.92
100094,"Giguere, Wilda",J2MYPU5OIO,1/21/2016,Paid,Ground Transportation,37.58
100094,"Giguere, Wilda",M6VBMA7CLW,1/22/2016,Paid,Ground Transportation,25.06
100094,"Giguere, Wilda",FX2T7BIUR3,1/23/2016,Paid,Ground Transportation,7
100094,"Giguere, Wilda",IBW53XXN8N,1/24/2016,Paid,Air Travel,7
100094,"Giguere, Wilda",DLM1OTJ3LX,2/1/2016,Paid,Breakfast,9
100094,"Giguere, Wilda",99V4R9U2XT,2/1/2016,Paid,Ground Transportation,396.58
100094,"Giguere, Wilda",AMJCYMOOVM,2/2/2016,Paid,Breakfast,10.98
100094,"Giguere, Wilda",2XSPJZC852,2/2/2016,Paid,Ground Transportation,4
100094,"Giguere, Wilda",993IFRVAOV,2/2/2016,Paid,Hotel/Lodging,"2,746.60"
100094,"Giguere, Wilda",PZTW58M7KN,2/3/2016,Paid,Breakfast,5.51
100094,"Giguere, Wilda",R6BLS1YRNE,2/4/2016,Paid,Breakfast,4.28
100094,"Giguere, Wilda",YNCWWNY6MX,2/4/2016,Paid,Ground Transportation,13.64
100094,"Giguere, Wilda",3813YDDUMX,2/5/2016,Paid,Ground Transportation,24.91
100094,"Giguere, Wilda",D6ODZVRJTP,2/6/2016,Paid,Ground Transportation,354
100094,"Giguere, Wilda",H53IDHKSEM,2/8/2016,Paid,Breakfast,9
100094,"Giguere, Wilda",TL4BABZXWI,2/8/2016,Paid,Dinner,41.93
100094,"Giguere, Wilda",VWL19I2Y60,2/8/2016,Paid,Ground Transportation,35.02
100094,"Giguere, Wilda",I3SR0PNXZO,2/9/2016,Paid,Breakfast,5.81
100094,"Giguere, Wilda",X75D5N16AW,2/9/2016,Paid,Dinner,30.14
100094,"Giguere, Wilda",5A1U9XW1OR,2/9/2016,Paid,Ground Transportation,23.07
100094,"Giguere, Wilda",QQ26NJHI3Z,2/10/2016,Paid,Breakfast,5.76
100094,"Giguere, Wilda",QLIS0VHFUQ,2/10/2016,Paid,Dinner,40.15
100094,"Giguere, Wilda",8VD5W2OI7V,2/11/2016,Paid,Breakfast,4.46
100094,"Giguere, Wilda",IZXG9HKK2U,2/11/2016,Paid,Ground Transportation,2
100094,"Giguere, Wilda",60KOF6N8K4,2/12/2016,Paid,Ground Transportation,10.23
100094,"Giguere, Wilda",3X7WNK4W53,2/13/2016,Paid,Air Travel,32
100094,"Giguere, Wilda",0BBOB319VS,2/15/2016,Paid,Dinner,10
100094,"Giguere, Wilda",YM78I770C1,2/15/2016,Paid,Ground Transportation,351.83
100094,"Giguere, Wilda",9RCN5J3XHY,2/16/2016,Paid,Dinner,16
100094,"Giguere, Wilda",YVRG1ZRP66,2/16/2016,Paid,Ground Transportation,18.82
100094,"Giguere, Wilda",PA7NBL2QOA,2/17/2016,Paid,Breakfast,3.93
100094,"Giguere, Wilda",LUDUCK17PW,2/17/2016,Paid,Dinner,30
100094,"Giguere, Wilda",VIWEWKM1B2,2/17/2016,Paid,Hotel/Lodging,"2,576.95"
100094,"Giguere, Wilda",FW9KJQJSN3,2/18/2016,Paid,Breakfast,10.98
100094,"Giguere, Wilda",QJJWF7YJP5,2/18/2016,Paid,Ground Transportation,58.63
100094,"Giguere, Wilda",NALYDE2QSW,2/21/2016,Paid,Ground Transportation,354
100094,"Giguere, Wilda",I1OM6ZUPQS,2/22/2016,Paid,Breakfast,3.28
100094,"Giguere, Wilda",T7D2CK5YRU,2/22/2016,Paid,Dinner,26.32
100094,"Giguere, Wilda",TSOGNWPV5X,2/22/2016,Paid,Ground Transportation,24.59
100094,"Giguere, Wilda",C1TAKX9UIF,2/23/2016,Paid,Breakfast,5.23
100094,"Giguere, Wilda",KH2F6W81AD,2/23/2016,Paid,Dinner,28.92
100094,"Giguere, Wilda",XXMJK54PKS,2/23/2016,Paid,Ground Transportation,24.83
100094,"Giguere, Wilda",PFWP2TJKR3,2/24/2016,Paid,Breakfast,6.82
100094,"Giguere, Wilda",ZKR3LXUNRS,2/24/2016,Paid,Dinner,46.4
100094,"Giguere, Wilda",AT70PF5I5Y,2/25/2016,Paid,Breakfast,9.07
100094,"Giguere, Wilda",1TWJV5KC88,2/25/2016,Paid,Dinner,13.28
100094,"Giguere, Wilda",66KH13RWFI,2/25/2016,Paid,Ground Transportation,13.55
100094,"Giguere, Wilda",R9V53JXYYN,2/26/2016,Paid,Ground Transportation,7.61
100094,"Giguere, Wilda",2EIGNPB3A9,2/26/2016,Paid,Hotel/Lodging,"1,555.77"
100095,"Benimadho, Elvera",QTUX538R0N,1/10/2016,Paid,Air Travel,389.96
100095,"Benimadho, Elvera",4L8O1T25JX,1/11/2016,Paid,Breakfast,16.7
100095,"Benimadho, Elvera",E3PW6M14M9,1/11/2016,Paid,Dinner,46.87
100095,"Benimadho, Elvera",8NLLWEBQRL,1/11/2016,Paid,Ground Transportation,279.63
100095,"Benimadho, Elvera",AVAFADVYIO,1/12/2016,Paid,Breakfast,10.88
100095,"Benimadho, Elvera",XAKI30TG0T,1/12/2016,Paid,Dinner,48.34
100095,"Benimadho, Elvera",I087C2MQJR,1/12/2016,Paid,Ground Transportation,55.26
100095,"Benimadho, Elvera",R8U0ELQW15,1/13/2016,Paid,Breakfast,13.83
100095,"Benimadho, Elvera",RF6LH9DQ6J,1/13/2016,Paid,Dinner,40
100095,"Benimadho, Elvera",0PZC6MJUQA,1/14/2016,Paid,Breakfast,7.85
100095,"Benimadho, Elvera",XBU6KEZ12R,1/14/2016,Paid,Dinner,24.01
100095,"Benimadho, Elvera",YQSTX8I67N,1/14/2016,Paid,Ground Transportation,177.83
100095,"Benimadho, Elvera",EITUHL5P2W,1/17/2016,Paid,Hotel/Lodging,652.65
100095,"Benimadho, Elvera",J3XGNXIM5Y,1/17/2016,Paid,Air Travel,389.96
100095,"Benimadho, Elvera",XHRK7AO3AD,1/19/2016,Paid,Breakfast,14.7
100095,"Benimadho, Elvera",91T0E1QK6F,1/19/2016,Paid,Ground Transportation,169.85
100095,"Benimadho, Elvera",2PCTZZY7DQ,1/20/2016,Paid,Breakfast,13.69
100095,"Benimadho, Elvera",50ROO7WY39,1/20/2016,Paid,Dinner,45.22
100095,"Benimadho, Elvera",I5ZWPMQ5Q7,1/20/2016,Paid,Ground Transportation,35.54
100095,"Benimadho, Elvera",7KC5EOO1ZE,1/21/2016,Paid,Dinner,30.4
100095,"Benimadho, Elvera",C5BUT68EHF,1/21/2016,Paid,Ground Transportation,195.09
100095,"Benimadho, Elvera",EQW9536CYZ,2/2/2016,Paid,Hotel/Lodging,"2,088.48"
100095,"Benimadho, Elvera",BPGAID7RVC,1/30/2016,Paid,Air Travel,198.48
100095,"Benimadho, Elvera",JN808JCDJR,2/1/2016,Paid,Breakfast,10.66
100095,"Benimadho, Elvera",Q7NOXFJHPO,2/1/2016,Paid,Dinner,48.26
100095,"Benimadho, Elvera",K8VO6EH6ZD,2/1/2016,Paid,Ground Transportation,138.21
100095,"Benimadho, Elvera",E6K6G2WKTE,2/2/2016,Paid,Breakfast,24.2
100095,"Benimadho, Elvera",VYQ4GLY9EL,2/2/2016,Paid,Dinner,45.19
100095,"Benimadho, Elvera",CH7NM5ZPYZ,2/2/2016,Paid,Ground Transportation,108.55
100095,"Benimadho, Elvera",1RBGYFL34W,2/3/2016,Paid,Breakfast,10.66
100095,"Benimadho, Elvera",3QMR97FRCA,2/3/2016,Paid,Dinner,48.38
100095,"Benimadho, Elvera",HMSTON4QHF,2/3/2016,Paid,Ground Transportation,35.25
100095,"Benimadho, Elvera",GCGBQTKZYD,2/4/2016,Paid,Breakfast,10.17
100095,"Benimadho, Elvera",Y65Q37EK43,2/4/2016,Paid,Dinner,46.18
100095,"Benimadho, Elvera",KM0Y23T5VQ,2/4/2016,Paid,Ground Transportation,339.37
100095,"Benimadho, Elvera",DF1MKIWX1Y,2/8/2016,Paid,Breakfast,11.93
100095,"Benimadho, Elvera",JECPS8KMGS,2/8/2016,Paid,Dinner,40
100095,"Benimadho, Elvera",00K7YJRME6,2/8/2016,Paid,Ground Transportation,58.24
100095,"Benimadho, Elvera",DD963621OV,2/9/2016,Paid,Air Travel,7
100095,"Benimadho, Elvera",DQLA24Y2H4,2/9/2016,Paid,Breakfast,17.33
100095,"Benimadho, Elvera",YRFIWBJO7P,2/9/2016,Paid,Dinner,27.44
100095,"Benimadho, Elvera",4YOHX9559O,2/9/2016,Paid,Ground Transportation,66.23
100095,"Benimadho, Elvera",26Q7EZRXRT,2/10/2016,Paid,Breakfast,10.72
100095,"Benimadho, Elvera",O96XOP6KHD,2/10/2016,Paid,Dinner,27.23
100095,"Benimadho, Elvera",NIVXI3IIHB,2/10/2016,Paid,Ground Transportation,35.5
100095,"Benimadho, Elvera",OT8UPTCGWW,2/11/2016,Paid,Breakfast,14.76
100095,"Benimadho, Elvera",EU3401GNGI,2/11/2016,Paid,Dinner,22.38
100095,"Benimadho, Elvera",0NJG2DJ8ST,2/11/2016,Paid,Ground Transportation,348.67
100095,"Benimadho, Elvera",ZP37G70IJT,2/17/2016,Paid,Hotel/Lodging,"1,957.95"
100095,"Benimadho, Elvera",NU99FBD3NQ,2/15/2016,Paid,Air Travel,35
100095,"Benimadho, Elvera",LE0XOAZPK4,2/16/2016,Paid,Air Travel,198.48
100095,"Benimadho, Elvera",QLI7LPTHM1,2/16/2016,Paid,Breakfast,9.25
100095,"Benimadho, Elvera",NM9YRO08YO,2/16/2016,Paid,Dinner,37.83
100095,"Benimadho, Elvera",SFG5F1X88H,2/16/2016,Paid,Ground Transportation,376.33
100095,"Benimadho, Elvera",ODSRI6KSH5,2/17/2016,Paid,Breakfast,11.1
100095,"Benimadho, Elvera",1R6L8PYMUL,2/17/2016,Paid,Dinner,49
100095,"Benimadho, Elvera",EQQKC2TT37,2/17/2016,Paid,Ground Transportation,72.02
100095,"Benimadho, Elvera",4VR5MD413E,2/18/2016,Paid,Breakfast,11.99
100095,"Benimadho, Elvera",LO7ACTLMCN,2/18/2016,Paid,Ground Transportation,89.01
100095,"Benimadho, Elvera",Y6C37SUGB6,2/21/2016,Paid,Air Travel,389.96
100095,"Benimadho, Elvera",6S0B07P2YV,2/22/2016,Paid,Dinner,26.32
100095,"Benimadho, Elvera",OL47ESURYT,2/22/2016,Paid,Ground Transportation,125.93
100095,"Benimadho, Elvera",5U2CAKHOWQ,2/23/2016,Paid,Breakfast,9.49
100095,"Benimadho, Elvera",RD9K0DXFPU,2/23/2016,Paid,Dinner,28.93
100095,"Benimadho, Elvera",1J7CACKJ6T,2/23/2016,Paid,Ground Transportation,390.95
100095,"Benimadho, Elvera",QSRWV5FQ2D,2/24/2016,Paid,Breakfast,6.86
100095,"Benimadho, Elvera",ZOXUBODN9T,2/25/2016,Paid,Ground Transportation,107.56
100095,"Benimadho, Elvera",20CFJ0TOUT,2/28/2016,Paid,Ground Transportation,50.58
100095,"Benimadho, Elvera",5WQM53EGM9,2/29/2016,Paid,Dinner,47.65
100095,"Benimadho, Elvera",0K2EKV7WEH,2/29/2016,Paid,Ground Transportation,43.08
100095,"Benimadho, Elvera",AJOQISZUF5,3/1/2016,Paid,Dinner,48.79
100095,"Benimadho, Elvera",CY95C2YIT1,3/1/2016,Paid,Ground Transportation,49.81
100095,"Benimadho, Elvera",4SYREPA5V0,3/2/2016,Paid,Breakfast,7.26
100095,"Benimadho, Elvera",00NRWD3UTR,3/2/2016,Paid,Ground Transportation,118.33
100095,"Benimadho, Elvera",P97OWJVA3N,3/3/2016,Paid,Ground Transportation,142.03
100095,"Benimadho, Elvera",RXMFPFPRTV,3/3/2016,Paid,Hotel/Lodging,"1,957.95"
100095,"Benimadho, Elvera",TX2LSFDT2V,3/5/2016,Paid,Hotel/Lodging,391.59
100096,"Vanheusen, Carma",MHEIEGGA8F,12/23/2015,Paid,Ground Transportation,10
100096,"Vanheusen, Carma",YJRVZ7DB9S,11/24/2015,Paid,Ground Transportation,10
100096,"Vanheusen, Carma",Z571FGE9GO,11/23/2015,Paid,Ground Transportation,10
100096,"Vanheusen, Carma",FBOS5WMAMB,12/1/2015,Paid,Ground Transportation,10
100096,"Vanheusen, Carma",T2RZIZOUMF,12/2/2015,Paid,Ground Transportation,10
100096,"Vanheusen, Carma",OSVHWT83AX,12/3/2015,Paid,Ground Transportation,10
100096,"Vanheusen, Carma",DNHO240HI6,12/7/2015,Paid,Ground Transportation,37.9
100096,"Vanheusen, Carma",2LQIKT0HUP,12/2/2015,Paid,Ground Transportation,37.9
100096,"Vanheusen, Carma",MV5L8ZM5QC,12/9/2015,Paid,Ground Transportation,37.9
100096,"Vanheusen, Carma",8G5UHVOWIU,12/10/2015,Paid,Ground Transportation,37.9
100070,"Mondella, Vallie",V61O5AQ0AM,1/4/2016,Paid,Dinner,48.5
100070,"Mondella, Vallie",PR6QR7X029,1/4/2016,Paid,Ground Transportation,108.02
100070,"Mondella, Vallie",QZ86DLXHG1,1/5/2016,Paid,Air Travel,"1,541.92"
100070,"Mondella, Vallie",EHXEC1YD7O,1/5/2016,Paid,Ground Transportation,19.34
100070,"Mondella, Vallie",SKUVP0JSH7,1/6/2016,Paid,Dinner,29.81
100070,"Mondella, Vallie",MB2NZBAPE4,1/7/2016,Paid,Hotel/Lodging,"1,145.00"
100070,"Mondella, Vallie",X3PE471ZYC,1/5/2016,Paid,Air Travel,"1,504.80"
100070,"Mondella, Vallie",TEPFU8UOP8,1/5/2016,Paid,Breakfast,8.76
100070,"Mondella, Vallie",5XOKWKDT9X,1/5/2016,Paid,Dinner,34.44
100070,"Mondella, Vallie",QUYUOLOKIP,1/6/2016,Paid,Breakfast,21.4
100070,"Mondella, Vallie",G39W26E18A,1/6/2016,Paid,Dinner,16.2
100070,"Mondella, Vallie",SQIVGFE30J,1/6/2016,Paid,Ground Transportation,73.71
100070,"Mondella, Vallie",7FU1Y3AKKW,1/7/2016,Paid,Breakfast,18.05
100070,"Mondella, Vallie",8E8DPEYGDM,1/7/2016,Paid,Ground Transportation,49.2
100070,"Mondella, Vallie",WELD8YG6KF,1/8/2016,Paid,Ground Transportation,44.86
100070,"Mondella, Vallie",LTYPB3YC61,1/8/2016,Paid,Dinner,7.99
